model,age,odo,fuel,color,price
K3,89,70000,가솔린,white,6.907755278982137
7시리즈,171,98712,가솔린,gray,6.898714534329988
그랜저,62,67176,디젤,gray,7.67786350067821
말리부,117,120000,가솔린,white,6.3818160174060985
쏘나타,125,175384,가솔린,white,5.8888779583328805
그랜저,44,82000,가솔린,black,7.462214939768189
말리부,99,122358,가솔린,white,6.580639137284949
그랜저,57,60020,가솔린,black,7.719129840906732
K5,125,138733,hybrid,white,6.825460036255307
그랜저,101,57147,가솔린,gray,7.244941546337007
3시리즈,113,154517,디젤,gray,6.878326468291325
K3,23,41300,가솔린,gray,7.24422751560335
5시리즈,180,176351,가솔린,gray,5.673323267171493
그랜저,99,110000,가솔린,black,7.090076835776092
티볼리,34,52852,가솔린,white,7.427144133408616
K7,32,58000,가솔린,black,8.03947991910045
그랜저,133,160000,가솔린,white,6.792344427470809
크루즈,59,54027,가솔린,gray,7.115582126184454
그랜저,110,183250,LPG,black,6.8885724595653635
K7,23,10746,디젤,gray,8.174984532943087
K5,120,111610,가솔린,white,6.634633357861686
쏘나타,95,132454,가솔린,gray,6.836259277277067
5시리즈,151,125000,가솔린,white,6.78105762593618
7시리즈,89,256455,디젤,black,7.696212639346407
G80,7,39,가솔린,black,8.74369111054302
A6,136,71878,가솔린,black,6.710523109452428
E클래스,60,126616,디젤,gray,8.125926802707886
K3,86,56541,가솔린,white,6.594413459749778
그랜저,42,97567,디젤,black,7.58629630715272
아반떼,108,121773,가솔린,white,6.684611727667927
쏘나타,164,170120,가솔린,gray,6.154858094016418
A8,64,40000,디젤,gray,8.517193191416238
K7,79,69042,가솔린,black,7.208600337960199
쏘나타,152,132338,LPG,white,6.154858094016418
크루즈,93,81981,가솔린,black,6.415096959171596
3시리즈,99,117834,디젤,white,7.313886831633462
K5,54,72421,가솔린,gray,7.280008252884188
쏘나타,124,136154,가솔린,black,6.089044875446846
5시리즈,204,122573,가솔린,white,6.089044875446846
티볼리,48,30000,가솔린,white,7.409136443920128
E클래스,44,18339,디젤,gray,8.507344855361422
그랜저,50,59118,가솔린,gray,7.736743682453495
아반떼,181,170202,가솔린,gray,5.703782474656201
E클래스,101,110000,디젤,gray,7.600902459542082
K5,46,34172,가솔린,gray,7.565793282428515
K7,35,27000,가솔린,black,7.912423121473705
K7,117,93000,가솔린,gray,6.957497370876951
쏘나타,84,97032,가솔린,black,7.1316985104669115
7시리즈,139,172207,가솔린,gray,6.698268054115413
쏘나타,33,20295,가솔린,white,7.934155233536322
아반떼,43,16442,가솔린,white,7.32052696227274
쏘나타,123,139075,LPG,gray,6.236369590203704
그랜저,120,86577,가솔린,white,7.170119543449628
G80,59,53729,가솔린,black,8.213652703029998
그랜저,86,210000,디젤,black,6.566672429803241
K5,77,72396,가솔린,white,7.467942332285852
그랜저,15,11854,가솔린,gray,8.068089626278244
그랜저,99,181102,LPG,black,6.7464121285733745
코란도,95,189312,디젤,white,6.7464121285733745
그랜저,43,48795,가솔린,black,7.80016307039296
아반떼,54,46558,가솔린,white,7.147559271189454
쏘나타,34,36264,가솔린,white,7.779466967458324
K7,65,75100,가솔린,black,7.616283561580385
K5,137,60000,가솔린,gray,6.7580945044277305
E클래스,36,37000,가솔린,black,8.556413904569519
크루즈,106,90271,가솔린,black,6.621405651764134
그랜저,55,24686,가솔린,black,7.67368812926773
S클래스,67,108901,가솔린,black,8.756367559802975
크루즈,63,45972,가솔린,white,6.846943139585379
C클래스,54,50061,가솔린,white,8.235095497258357
K5,136,103746,가솔린,white,6.53813982376767
5시리즈,73,120116,디젤,black,7.691656822810547
그랜저,57,40000,가솔린,black,7.836369760545124
그랜저,33,32267,LPG,black,7.897668150726906
그랜저,103,91682,가솔린,black,6.90875477931522
쏘나타,108,130611,LPG,gray,6.594413459749778
K5,31,58641,LPG,white,7.427144133408616
7시리즈,75,73446,디젤,black,8.543055850941965
아반떼,111,94854,가솔린,gray,6.53813982376767
아반떼,91,60220,가솔린,gray,6.78105762593618
K5,16,7800,가솔린,white,7.897668150726906
티볼리,56,21058,가솔린,gray,7.3783837129967145
아반떼,107,104298,가솔린,white,6.493753839851687
그랜저,69,111800,가솔린,gray,7.114769448366463
K7,93,179884,LPG,black,6.7464121285733745
그랜저,97,147500,hybrid,black,7.115582126184454
쏘나타,139,250000,LPG,white,5.968707559985366
그랜저,186,214000,LPG,gray,5.602118820879701
K5,100,125559,가솔린,black,6.825460036255307
그랜저,97,69705,가솔린,white,7.346655163176539
아반떼,93,124600,디젤,white,6.54534966033442
아반떼,65,117245,가솔린,gray,7.0825485693553
그랜저,58,110000,LPG,black,7.3395376954076745
K5,96,180000,LPG,gray,6.3818160174060985
아반떼,45,106677,가솔린,white,7.139660335964919
코란도,71,100000,디젤,white,6.878326468291325
아반떼,74,46497,가솔린,white,7.223295679562314
K3,90,111804,디젤,gray,6.594413459749778
K7,53,160000,LPG,white,7.313220387090301
아반떼,49,70000,가솔린,white,7.266128779556451
E클래스,67,94296,디젤,black,8.186185994226083
K5,120,165815,가솔린,white,6.594413459749778
티볼리,83,102671,가솔린,gray,6.976348070447749
티볼리,39,30051,가솔린,white,7.427144133408616
쏘나타,147,94257,가솔린,black,6.580639137284949
G80,59,72141,가솔린,black,8.013343181386672
그랜저,11,8348,LPG,black,8.235095497258357
쏘나타,117,113892,LPG,white,6.431331081933479
K5,84,71425,가솔린,white,7.098375638590786
K7,110,174992,LPG,black,6.660575149839686
그랜저,55,55406,가솔린,black,7.804251383528112
G80,35,53000,가솔린,black,8.326274787396764
K7,66,51621,디젤,white,7.438971592395862
쏘나타,45,113680,hybrid,gray,7.555381944240273
K7,72,41309,LPG,black,7.565793282428515
5시리즈,181,156605,가솔린,gray,6.111467339502679
파사트,80,130283,디젤,white,7.00397413672268
쏘나타,171,123446,가솔린,gray,5.860786223465865
C클래스,92,128574,가솔린,gray,7.687538766201629
K7,60,36774,LPG,gray,7.779466967458324
그랜저,46,69213,LPG,black,7.719129840906732
크루즈,96,59240,가솔린,gray,6.660575149839686
그랜저,193,110000,가솔린,black,5.564520407322694
아반떼,89,178775,가솔린,white,6.042632833682381
A4,86,120668,디젤,white,7.115582126184454
A4,108,88470,디젤,white,7.307202314764738
코란도,71,85104,디젤,white,6.78105762593618
쏘나타,193,130000,LPG,black,5.602118820879701
SM6,59,73136,가솔린,gray,7.333676395657684
쏘나타,185,167000,LPG,gray,5.351858133476067
K5,120,78066,가솔린,gray,6.976348070447749
5시리즈,47,69000,가솔린,gray,8.359603270841466
그랜저,58,72711,가솔린,black,7.736743682453495
E클래스,85,100000,디젤,black,7.673223121121708
그랜저,151,125069,가솔린,gray,5.968707559985366
K7,75,106000,가솔린,black,7.280008252884188
아반떼,137,122639,가솔린,gray,6.364750756851911
파사트,101,105476,디젤,white,6.957497370876951
쏘나타,139,106665,가솔린,gray,6.236369590203704
쏘나타,206,150000,가솔린,white,5.968707559985366
쏘나타,138,108490,가솔린,black,6.274762021241939
K3,96,104461,가솔린,white,6.825460036255307
K7,68,60333,LPG,gray,7.518064181233078
쏘나타,95,163624,LPG,white,6.566672429803241
그랜저,170,238115,가솔린,black,5.673323267171493
티볼리,19,3355,가솔린,white,7.581209826196346
쏘나타,58,193000,LPG,white,6.985641817639208
5시리즈,141,103540,가솔린,white,7.352441100243583
K5,70,102000,LPG,white,7.1631723908466425
K5,126,176788,LPG,gray,6.311734809152915
쏘나타,177,124031,가솔린,gray,5.771441123130016
그랜저,103,77546,가솔린,white,7.327123292259293
5시리즈,130,199000,가솔린,white,7.0825485693553
아반떼,65,72000,가솔린,white,7.1316985104669115
K5,90,60000,LPG,gray,7.0825485693553
S클래스,64,83292,가솔린,black,8.921457578947884
K7,143,208772,가솔린,white,6.274762021241939
3시리즈,48,68295,가솔린,white,8.101677747454572
그랜저,63,43981,가솔린,gray,7.736743682453495
5시리즈,69,80638,디젤,black,7.989899374942939
쏘나타,144,102846,가솔린,gray,6.364750756851911
S클래스,89,120000,가솔린,black,8.66406026722579
그랜저,60,21085,가솔린,black,7.72356247227797
K7,72,57000,가솔린,black,7.732369222284388
그랜저,10,12634,hybrid,black,8.326032685955079
쏘나타,179,90000,가솔린,gray,6.523562306149512
K5,92,159042,LPG,white,6.621405651764134
G80,37,107071,가솔린,black,8.74369111054302
3시리즈,114,60000,가솔린,white,7.8826922062890254
K5,95,216760,가솔린,black,6.447305862541213
코란도,113,121000,디젤,gray,6.792344427470809
그랜저,59,57351,가솔린,black,7.596392304064196
K5,46,47353,가솔린,black,7.544861068658458
쏘나타,32,31367,가솔린,white,7.816416983691801
A4,174,103965,가솔린,gray,5.802118375377063
쏘나타,68,94048,LPG,white,6.994849985833071
E클래스,131,85796,가솔린,gray,7.186144304522325
A7,77,110566,가솔린,black,8.242756345714477
K3,18,5452,가솔린,gray,7.53955882930103
5시리즈,131,226936,디젤,gray,6.7226297948554485
E클래스,41,28457,가솔린,white,8.665785595466064
그랜저,113,185173,가솔린,white,6.78105762593618
E클래스,101,96946,디젤,black,7.645397699428633
E클래스,50,40000,가솔린,gray,8.592486175451668
쏘나타,143,150000,LPG,white,6.255750041753367
SM6,47,47966,가솔린,gray,7.273092595999522
아반떼,76,74393,가솔린,black,6.994849985833071
5시리즈,78,101000,디젤,gray,7.762596048540069
K5,131,134459,가솔린,gray,6.311734809152915
3시리즈,150,58815,가솔린,white,6.7580945044277305
SM6,62,46000,가솔린,white,7.1808311990445555
코란도,101,171091,디젤,gray,7.065613363597717
K5,64,97000,LPG,white,7.02197642307216
K3,96,118229,가솔린,gray,6.396929655216146
G80,10,1690,가솔린,gray,8.677780256064185
A7,76,121207,가솔린,black,7.937731775260109
티구안,119,88639,디젤,gray,7.107425474110705
아반떼,58,36676,가솔린,white,6.994849985833071
C클래스,123,180004,디젤,white,6.792344427470809
말리부,59,49773,가솔린,gray,7.346010209913293
K5,68,38837,LPG,white,7.3658128372094716
K3,41,33200,가솔린,white,7.359467638255621
그랜저,41,19715,LPG,black,7.779466967458324
7시리즈,61,73838,가솔린,black,8.79497643168877
아반떼,129,89319,가솔린,gray,6.447305862541213
G80,64,67084,가솔린,black,8.049107721326406
아반떼,18,18618,hybrid,gray,7.893572073504902
K7,59,99426,디젤,black,7.601402334583733
E클래스,54,80000,디젤,white,8.416488487294606
S클래스,132,85620,가솔린,black,7.908754738783246
그랜저,134,150000,가솔린,black,6.3818160174060985
K7,105,128000,가솔린,gray,7.048386408721883
그랜저,71,30000,hybrid,gray,7.779466967458324
쏘나타,89,34056,가솔린,black,7.346655163176539
3시리즈,30,37151,디젤,black,8.268988209506656
K7,64,141258,가솔린,black,7.1631723908466425
아반떼,164,106495,가솔린,gray,5.91350300563827
골프,122,145600,디젤,white,6.478509642208569
쏘나타,139,149974,가솔린,gray,6.398594934535208
K5,39,32856,가솔린,gray,7.359467638255621
A6,128,126432,가솔린,gray,6.580639137284949
아반떼,85,94399,가솔린,white,6.878326468291325
쏘나타,145,94446,가솔린,gray,6.447305862541213
G80,45,111167,가솔린,black,7.905072849498666
크루즈,59,41491,가솔린,gray,7.193685818395112
그랜저,76,123785,디젤,black,7.048386408721883
S클래스,84,93000,디젤,gray,8.676075516476429
아반떼,147,197778,가솔린,black,5.771441123130016
크루즈,129,89000,가솔린,white,5.993961427306569
아반떼,57,44093,가솔린,white,7.223295679562314
쏘나타,136,117856,LPG,gray,6.3818160174060985
그랜저,124,149301,가솔린,gray,6.698268054115413
K7,41,57980,hybrid,white,7.934155233536322
쏘나타,71,186500,LPG,white,6.660575149839686
K5,70,46000,가솔린,black,7.372118028337787
3시리즈,122,131315,디젤,black,7.099201743553092
쏘나타,56,90000,LPG,white,7.2305631534092925
말리부,123,168382,가솔린,white,5.942799375126701
K5,98,119529,hybrid,white,6.792344427470809
코란도,109,186000,디젤,black,6.111467339502679
아반떼,130,71838,가솔린,gray,6.431331081933479
K7,56,84000,가솔린,gray,7.736743682453495
그랜저,21,30739,hybrid,black,8.261268150577648
A4,20,21103,디젤,white,8.366370301681654
5시리즈,58,171816,디젤,gray,7.969357742016346
그랜저,88,190150,디젤,white,7.048386408721883
G80,46,52574,가솔린,black,8.169336395928386
아반떼,99,93848,가솔린,white,6.621405651764134
E클래스,15,4673,가솔린,white,8.699681400989514
쏘나타,57,78649,가솔린,white,7.496097345175956
3시리즈,83,138951,디젤,white,7.484930283289661
쏘나타,162,190000,LPG,black,5.638354669333745
K7,144,160274,가솔린,black,6.415096959171596
크루즈,104,149781,가솔린,black,6.042632833682381
그랜저,64,99852,가솔린,white,7.616283561580385
쏘나타,98,104068,LPG,black,6.673297967767654
그랜저,58,151499,가솔린,white,7.43307534889858
아반떼,110,58810,가솔린,white,6.634633357861686
그랜저,102,191285,LPG,gray,7.048386408721883
K5,48,46846,가솔린,gray,7.692113339595466
쏘나타,94,180000,LPG,black,6.792344427470809
K3,64,70444,가솔린,gray,7.139660335964919
아반떼,178,182000,디젤,white,5.942799375126701
쏘나타,52,83327,hybrid,gray,7.438971592395862
아반떼,166,72931,가솔린,gray,6.042632833682381
말리부,62,53415,가솔린,black,7.438971592395862
K7,108,92120,가솔린,black,7.090076835776092
그랜저,94,162650,가솔린,gray,6.898714534329988
K7,100,96541,가솔린,white,7.030857476116121
5시리즈,110,218886,디젤,black,7.114769448366463
G80,63,120000,가솔린,gray,7.8632667240095735
말리부,58,52300,가솔린,white,7.438383530044307
그랜저,58,49406,가솔린,other,7.682943169878292
코란도,59,40999,가솔린,white,7.244941546337007
A8,186,89820,가솔린,gray,6.621405651764134
쏘나타,101,196434,LPG,black,6.364750756851911
그랜저,60,108000,가솔린,black,7.3395376954076745
아반떼,104,151142,가솔린,white,6.0867747269123065
아반떼,78,122952,가솔린,white,6.918695219020472
그랜저,123,173693,LPG,white,6.792344427470809
코란도,60,96076,디젤,gray,7.427144133408616
K3,32,57820,가솔린,white,7.438971592395862
그랜저,56,144000,가솔린,black,7.237778191923443
쏘나타,56,28062,가솔린,black,7.384610383176974
3시리즈,61,28370,디젤,gray,7.897668150726906
E클래스,71,75959,디젤,white,8.006700845440367
아반떼,74,80000,가솔린,black,7.057036981697891
쏘나타,90,118925,가솔린,black,6.928537818164665
티볼리,43,48741,디젤,white,7.300472814267799
그랜저,128,148665,가솔린,white,6.803505257608338
그랜저,44,17811,가솔린,gray,7.820439515262181
그랜저,95,104000,가솔린,gray,7.048386408721883
E클래스,239,96141,가솔린,black,6.710523109452428
그랜저,47,47382,가솔린,white,7.85979918056211
그랜저,62,103392,LPG,black,7.534228326274089
아반떼,97,153821,가솔린,gray,6.46302945692067
그랜저,193,205300,가솔린,gray,5.860786223465865
그랜저,181,293137,LPG,black,5.442417710521793
아반떼,64,60000,가솔린,gray,7.1316985104669115
아반떼,47,70662,가솔린,gray,7.1631723908466425
그랜저,44,78928,가솔린,black,7.560601162768557
A7,128,167000,가솔린,black,7.489970898834801
A6,82,68624,디젤,white,7.709756864454165
크루즈,129,104122,디젤,white,5.916202062607435
K7,59,98000,LPG,black,7.549609165154532
SM6,48,30000,가솔린,white,7.649692623711514
쏘나타,126,121974,가솔린,gray,6.329720905522696
크루즈,84,175548,디젤,white,6.19644412779452
그랜저,72,87807,디젤,gray,7.333676395657684
E클래스,199,179194,가솔린,gray,6.878326468291325
코란도,33,42134,디젤,gray,7.62608275807238
K5,20,13457,가솔린,gray,8.083328608786376
쏘나타,147,74180,가솔린,gray,6.214608098422191
E클래스,57,108470,디젤,black,8.354674261918463
K3,79,70489,가솔린,gray,6.957497370876951
E클래스,65,70735,가솔린,white,8.299285906897275
K5,104,82452,가솔린,white,7.0825485693553
5시리즈,80,64762,디젤,gray,7.901377353792616
K7,132,174879,가솔린,gray,6.3473892096560105
쏘나타,66,77904,LPG,white,7.05617528410041
아반떼,51,109000,LPG,white,7.0825485693553
G70,29,23763,가솔린,white,8.172164452111904
G80,44,60082,가솔린,black,8.137688184977605
크루즈,75,87412,가솔린,black,6.580639137284949
K5,114,103425,hybrid,gray,6.825460036255307
E클래스,96,127000,가솔린,white,7.736743682453495
E클래스,66,26007,가솔린,black,8.423102268016642
K3,38,12151,가솔린,white,7.544861068658458
그랜저,83,88342,가솔린,other,7.244941546337007
그랜저,98,160000,hybrid,black,7.0909098220799835
아반떼,69,120800,가솔린,white,6.957497370876951
